time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
5.073363,-0.0225,-0.0107,0.0589,0.064
5.085878,-0.0321,0.0085,0.0877,0.094
5.093537,-0.0265,-0.0009,0.0829,0.087
5.105741,-0.0062,0.0159,0.0566,0.059
5.126359,-0.0174,0.0111,0.0877,0.09
5.130076,-0.0141,0.0131,0.0973,0.099
5.133845,-0.0205,-0.0041,0.0279,0.035
5.147597,-0.0028,-0.0067,0.0471,0.048
5.153405,-0.0165,-0.0212,0.0878,0.092
5.166891,0.0178,0.0199,0.0376,0.046
5.174723,0.0083,0.0176,0.0543,0.058
5.187288,0.0155,0.0081,0.0519,0.055
5.193891,0.0345,-0.0039,0.0567,0.067
5.20618,0.0317,-0.0111,0.0519,0.062
5.214165,0.0091,0.0128,0.0567,0.059
5.225959,0.0035,0.0055,0.083,0.083
5.236004,0.0004,0.0221,0.0471,0.052
5.2475,-0.0026,0.0122,0.0375,0.04
5.254384,-0.015,0.0191,0.1069,0.11
5.26654,-0.0054,0.0041,0.138,0.138
5.273447,-0.0178,-0.0203,-0.0008,0.027
5.286298,-0.013,0.0013,0.1332,0.134
5.293134,-0.0128,0.0013,0.1332,0.134
5.306277,-0.0319,-0.0082,0.0351,0.048
5.315344,-0.026,-0.0033,0.0591,0.065
5.326844,-0.0251,-0.0175,0.1141,0.118
5.33457,-0.0143,-0.0027,0.1237,0.125
5.345925,0.0368,0.0024,0.0903,0.097
5.354931,0.0129,0.0216,0.0831,0.087
5.366892,0.044,0.0264,0.0256,0.057
5.373512,0.0316,-0.0003,0.0926,0.098
5.386462,-0.0003,-0.0054,0.095,0.095
5.408815,0.0155,0.0112,0.0495,0.053
5.409787,0.0124,-0.0011,0.0567,0.058
5.413828,-0.0125,0.0012,0.0327,0.035
5.426093,0.0134,-0.0036,0.0901,0.091
5.433364,0.0081,-0.0012,0.0446,0.045
5.446351,0.005,-0.0011,0.0422,0.043
5.453052,-0.0147,-0.0154,0.0566,0.06
5.466903,-0.0219,0.0014,0.0494,0.054
5.4744,-0.0506,-0.0081,0.0949,0.108
5.486072,-0.0546,-0.0006,0.047,0.072
5.493012,-0.0411,-0.0003,0.0471,0.062
5.505317,-0.0177,-0.0097,0.0519,0.056
5.513518,-0.0353,0.0027,0.0974,0.104
5.52741,-0.0001,-0.0042,0.0328,0.033
5.533495,0.0009,0.0032,0.1023,0.102
5.545618,0.0113,0.0009,0.0975,0.098
